"URL,""author"",""date"",""rating"",""text"",""title"""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ainda estou abaixando, mas pelos comentários acho que é maravilhoso"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Maravilhoso o app"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Gosto muito do app"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Excelente atende tudo que preciso"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Carolaine Barbosa"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Muito bom"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Adorooooooo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Daniel Lima"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ótimo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""marcos santos"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""E o melhor aplicativo que tenho é e o que mais uso"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Marcio Oliveira"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ótimo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Santhiago Garcia"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Top"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Excelenteeeee"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Alecxander Rabello"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Seria legal se em todas músicas aparecessem as legendas."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""nossocanal tv"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Muito bom"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ameeiii"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Inês Mateus"",""28 de abril de 2018"",""Com a classificação 1 de cinco estrelas"",""Desde que o spotify atualizou pela ultima vez ficou pior a aplicaçao!"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""tattato_br"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""MT bom ótimo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Adryan Viana"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Isso é bom demais Júnior"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Marcelo Lima"",""28 de abril de 2018"",""Com a classificação 3 de cinco estrelas"",""Queria poder assinar o Premium utilizando meus créditos do Google play..."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Otimoo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Eselente"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Pedro menezes"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Muito bom esse App melhor que eu já vi"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Por mim é o melhor aplicativo de musica"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Vanessa Torres"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Não fico sem"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""sabrina grattieri"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""É ótimo"","""""	
